Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z
2226495.311589,0.115384646,0.03252439,0.0013976269,-0.13816269,-0.8747809,-9.834399
2226495.502856,0.0064648236,-0.006250439,-0.03809226,-0.22064118,-1.2193643,-9.534423
2226495.514453,0.0144111635,0.0031547807,-0.032525454,-0.25806335,-1.1825409,-9.483379
2226495.712886,0.010636665,-0.0067849355,-0.023330623,-0.3357518,-0.80113405,-9.249865
2226495.815532,-0.011411379,0.122126974,0.036742833,-0.1805246,-0.88989943,-9.5914545
2226495.914955,-0.117567375,0.020311397,0.03589888,-0.085172884,-0.8509804,-9.628727
2226496.013708,0.06445222,0.099346824,0.15282789,-0.4312532,-1.0285112,-9.629775
2226496.112086,-0.27148503,0.32626626,0.04434882,0.37452117,-0.6953041,-9.426497
2226496.21716,-0.27186772,3.3995593,0.14282799,-0.8390053,-0.6173163,-5.394482
2226496.317167,-0.5840925,7.5591655,0.13125283,0.62300444,0.059127044,-0.060773622
2226496.414887,-0.5990115,7.373589,-0.19320355,0.60324556,0.05987549,0.0119750975
2226496.526343,-0.39263037,7.953489,-0.4862141,0.71476364,0.04565506,0.6018984
2226496.617131,-0.032971267,8.56488,-0.6766333,0.87627774,-0.00029937745,0.8147557
2226496.713497,1.3246875,0.73593205,-1.0572553,83.823586,1.8092875,228.5199
2226496.813939,1.255235,1.043422,-0.9934302,0.14938934,-0.1565744,0.002694397
2226496.914349,1.3526312,0.97900385,-0.91730905,0.14429992,-0.13831238,0.08741821
2226497.015908,1.4195474,0.8045109,-0.8363881,0.13980927,-0.14280304,0.11975098
2226497.114546,5.5369473,-0.7833084,-0.41514605,0.017962646,-3.2879128,-25.412655
2226497.212406,-3.3006036,2.760796,-1.3902845,0.6227051,1.7283059,-0.4263135
2226497.3119,-0.14727813,-5.3761706,0.27404514,3.0490096,2.4382796,22.415138
2226497.416458,0.028043618,0.13078251,-0.0012777847,0.84229845,-0.41867936,11.285481
2226497.615659,-0.0065399245,0.0032439965,-0.000111053814,0.2348616,0.09475296,9.899664
2226497.711722,-0.006696785,0.0033585124,0.0022061625,0.25911117,0.088016964,9.863139
2226497.818116,-0.0071852086,0.0056365803,0.0010367685,0.25267455,0.08846603,9.909244
2226497.9146499997,-0.00684752,0.0012607404,0.0026264095,0.22722748,0.051792298,9.851763
2226498.017373,-0.0074387416,0.003038933,0.0011070761,0.2532733,0.08951385,9.835298
2226498.112659,0.07496612,0.21389817,-0.005879727,-0.2830614,-0.6147716,10.514884
2226498.214656,-0.10244435,-0.16454926,-0.013946176,0.93001604,0.29653335,9.15137
2226498.310708,-0.007978564,0.04771932,-0.0009137306,0.73691756,0.18785934,9.159752
2226498.412139,-0.012738432,-0.013822339,0.0026636936,0.20252883,0.05643265,9.872121
2226498.614525,-0.0028000476,0.0017014936,0.0003387541,0.33066237,0.042661287,9.920919
2226498.713356,-0.005022988,0.0034506577,-0.005567072,0.3291655,0.061671752,9.864936
2226498.815746,-0.0042796996,0.006755907,0.00015686019,0.33350646,0.07978409,9.812096
2226498.90953,-0.0060080914,0.00086872315,0.0012524846,0.31284943,0.0676593,9.845925
2226499.0109719997,-0.003364105,-0.005516738,0.0065777414,0.3183879,0.027692413,9.79548
2226499.113753,-0.010546917,0.025270736,0.008853945,0.40116578,0.18381774,9.738749
2226499.212743,-0.0001984055,0.049744386,-0.0058810585,0.2616559,0.07274872,9.865535
2226499.314212,0.0005081311,0.024743963,0.004830708,-0.09924362,0.2243834,10.061776
2226499.4123029998,-0.011733888,0.080534525,-0.00928591,0.17678238,-0.1844165,9.695488
2226499.558028,-0.0026098979,0.008304535,0.0019837888,0.29608428,0.1088237,9.84383
2226499.619133,-0.0013209279,-0.014422349,0.0035563854,0.30985564,0.006286926,9.956245
2226499.717512,-0.0026634275,-0.003390204,0.0005422196,0.24384293,0.044607237,9.7859
2226499.816166,-0.035692483,0.13420415,-0.4184798,-0.22094055,-1.0229727,10.325079
2226499.918953,-0.39881822,0.19429357,-0.87031597,-1.26951,-3.6794984,9.946067
