Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z
2228920.964197,0.13809076,-0.1964369,-0.2022037,1.7401314,7.905211,-6.523285
2228921.026367,-0.4537936,-0.4214226,0.032596827,1.117127,7.267088,-5.4727693
2228921.124905,0.29405558,-0.5107128,-0.04370194,3.0190718,8.491093,-5.0376244
2228921.224256,-0.25702062,0.12073281,-0.11118032,1.923051,6.661298,-5.436694
2228921.324116,-0.581637,-0.039600674,0.18464015,0.6312373,7.820936,-6.092331
2228921.423929,-0.08116835,-0.03403866,-0.023244869,0.3050656,8.142767,-5.860014
2228921.527524,0.5603389,-0.02191675,0.1879486,0.47735733,7.8284206,-4.2676253
2228921.6238599997,0.37801042,-0.2283634,0.075512335,1.3844709,7.763456,-5.808671
2228921.740344,0.50497526,-0.45790204,0.0260324,2.151027,7.5082364,-5.516778
2228921.921881,1.7597734,0.056138635,-1.7302693,-15.25837,10.647209,-7.984546
2228922.022285,-1.2245848,-0.3755928,-1.4780883,-26.123676,6.8012567,13.021272
2228922.122879,2.978272,4.459443,6.29772,35.21652,-34.442627,23.396946
2228922.2232729997,-3.7427688,-2.208969,-4.954273,20.534597,-7.2530174,-19.252214
2228922.324459,-1.6177782,2.3282387,0.16348107,22.021755,1.131048,-11.148816
2228922.423344,-7.3013353,2.6807117,0.636671,-5.351372,7.7419004,-12.476255
2228922.5230549998,-2.633965,-3.7308264,1.7646843,-7.7875557,14.116245,-3.3501832
2228922.626098,-3.208033,-3.149213,0.5786937,2.121239,12.036919,1.371448
2228922.723543,3.2920618,-0.7922241,-2.2487516,-11.785892,23.38482,16.409626
2228922.8242949997,1.6366222,5.7106013,-10.986148,-9.625584,48.92037,52.274746
2228922.928464,13.6453705,9.197183,10.243901,59.404266,-45.69817,106.36716
2228923.02471,3.1153133,0.14328046,-3.5652533,25.557253,-15.5745125,4.484674
2228923.121843,-1.9759923,2.4019837,-1.7030354,14.63342,-19.596798,2.1540208
2228923.224545,-12.128228,4.026326,-3.0239687,19.122435,-11.746074,-15.636484
2228923.32448,-5.8348465,-0.4151237,-1.093445,11.54624,6.9677105,6.455326
2228923.423744,-4.674805,-0.1205131,-2.3280246,4.61146,0.69201094,10.628648
2228923.524264,-0.4299921,-1.956658,-1.4608294,6.543493,8.220605,4.5042834
2228923.64187,-0.3747744,-1.7862079,-0.76639515,4.8520103,7.0096235,2.270179
2228923.731174,-0.10531444,-1.5272541,-0.28167695,4.2839413,6.3863196,-2.27467
2228923.828102,1.4139947,-0.89332783,-0.25104207,4.2028103,5.450915,1.1548485
2228924.024922,0.13121554,1.232822,-0.5751472,8.984167,8.096962,-3.0341904
2228924.1261879997,0.9414482,-0.51530516,-0.035107918,5.05409,7.8996725,-0.78691363
2228924.2254709997,-0.36368155,0.35482174,-0.16663213,3.0728102,6.993906,-0.79170364
2228924.32357,-1.91027,2.207097,-0.20166788,2.5954528,8.572823,-1.3283377
2228924.428338,0.8540675,-0.46673068,0.08953734,9.190738,9.797576,0.93106383
2228924.521935,0.2583892,0.3668539,0.3219626,3.0979578,6.372099,0.42032593
