Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z
2228627.285257,0.06723843,0.031717185,-0.05949795,1.4250367,3.7074902,10.358459
2228627.367393,-0.14055924,-0.12434352,0.008831841,0.83286804,4.0616536,8.166268
2228627.465382,0.15373656,-0.149553,0.06292384,0.7087761,3.6679723,9.427246
2228627.5644219997,0.060679328,0.017249027,0.0897938,1.5491285,4.206253,8.701855
2228627.667566,-0.08914852,-0.045505967,0.04815075,1.3647121,4.0396495,8.705297
2228627.763557,0.0023289344,0.013756292,0.06696492,1.3991405,3.6977606,9.295969
2228627.865359,-0.092206895,-0.036071453,0.052187037,1.624422,4.025728,8.9425535
2228627.969813,-0.07429713,-0.064321466,0.17065322,0.8631052,3.8794825,8.869805
2228628.065233,0.81109124,-0.54818773,1.4554644,-0.6237529,5.0316367,8.613388
2228628.167879,1.8630327,-0.58562726,3.0713618,-1.8321899,3.4489777,10.365046
2228628.275445,2.8422985,0.4093412,4.1810856,-1.3762381,0.7725435,11.459869
2228628.372732,4.574268,-0.03189801,5.078382,3.9829175,-3.6612365,9.843531
2228628.464198,5.1845274,-1.8330677,3.9730947,12.336895,-3.1678624,5.745951
2228628.664742,2.6828873,0.4794212,-1.1821607,8.750354,-4.2517586,2.0133133
2228628.769589,0.07789187,0.10305847,2.1312268,7.04495,-5.3340077,-4.065396
2228628.8649399998,-5.2636843,0.6636523,2.4106233,13.177997,-13.888868,-4.7812076
2228628.967569,-9.319202,-3.707633,1.7825453,39.402412,-34.029186,5.9695864
2228629.067359,-15.786731,-4.910466,-6.3111515,43.316624,-55.68181,12.615616
2228629.1669799997,-10.004995,2.5077639,-14.817317,24.811504,-67.51755,20.146605
2228629.268134,0.48718378,-0.6381874,-5.0293207,-21.6872,-30.703102,11.981085
2228629.3718069997,5.656772,-3.0528388,1.1049093,-14.450351,-5.6529946,1.1213182
2228629.470157,-0.97842485,-0.23571585,-0.8302852,-9.4012,4.7508206,2.110611
2228629.5703559997,4.427013,-3.1939805,1.2176057,-4.455485,2.0094213,17.15358
2228629.667401,1.2696592,0.09183911,1.5973717,-0.13471985,10.516232,-3.3274305
2228629.7680309997,-0.49069968,0.23319277,0.49586993,-1.151256,10.27179,-1.2608281
2228629.867461,0.27560946,0.32587186,1.0731231,-1.2654685,8.040679,2.2787113
2228629.968274,0.3087123,-0.12404898,1.1676203,-0.5653743,8.465047,0.58109164
2228630.066306,-0.47159684,0.48680535,1.2074631,1.251248,10.1509905,0.3330574
2228630.164881,0.48969752,-0.21979149,0.8686337,3.2668066,10.700798,2.1396506
2228630.266607,0.48477522,-0.19723716,-0.5188834,5.972131,11.7688265,0.12918137
2228630.367858,-0.05876318,0.47308367,0.024442758,1.099763,9.964628,-0.40131545
2228630.470167,0.18578239,-0.36787683,0.15405694,3.3037798,9.143287,1.0554552
2228630.667128,-0.4140699,0.46421,-0.08767286,3.0591884,9.291628,1.332978
2228630.767192,-0.2282779,0.3591374,-0.0055524246,2.757865,9.398954,1.2795392
2228630.864896,-0.31627408,0.08112122,-0.08416414,2.4542964,9.33429,1.3641133
2228630.966695,-0.38047996,0.2946729,0.13860288,2.531835,9.480236,1.710942
2228631.067576,-0.42183673,0.5191625,0.33382645,2.524201,8.876841,2.1674926
2228631.163657,0.31870607,-0.038956188,0.029206887,2.5962012,9.044492,3.8782852
