Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z
2226045.866961,-0.010900585,0.050097257,-0.04287343,4.0674915,8.661887,1.4263839
2226045.974963,-0.030905452,0.07231228,-0.032295886,4.3301954,8.759185,1.6717236
2226046.0792199997,-0.083806746,0.040172987,-0.031686556,4.550088,8.908126,1.9696041
2226046.264395,-0.07369393,0.051674914,0.034383807,4.6390033,8.952434,1.6079563
2226046.272306,-0.03338858,0.040075246,0.06425009,4.4969487,8.7946615,1.6444802
2226046.3747179997,-0.035893552,0.06733963,0.018130533,4.043691,8.587492,1.5112573
2226046.5717849997,-0.09527992,0.04634779,0.050508715,4.211642,8.61713,1.7265097
2226046.669377,-0.092383996,-0.008746887,0.01805197,4.340823,8.68479,1.4016852
2226046.770442,-0.00083889574,-0.06970718,0.056089368,4.489015,8.351732,1.8398241
2226046.874965,0.06812899,-0.42969358,-0.055157527,5.3393965,8.544083,1.0924283
2226046.972716,-0.3787244,-0.6127875,-0.18228379,5.4721704,8.264315,-0.14908996
2226047.0740799997,-0.7195869,-0.654686,-1.161485,6.072871,8.413404,2.1484823
2226047.181643,-1.2388146,-0.20272355,-0.93906975,8.336614,8.188871,5.567522
2226047.2863,-0.27715915,-1.9893148,-0.18735099,4.7162423,9.364377,2.7870543
2226047.3696069997,0.55854,-1.9454522,-0.88399184,5.7212524,11.606564,3.2561789
2226047.476246,1.4687756,-2.7133715,-1.7004472,6.227949,13.604011,4.1270676
2226047.5760049997,4.4826865,-4.5670943,-3.0050178,4.771777,13.398189,4.918023
2226047.67465,5.2955046,-4.2842526,-3.720499,-0.30326936,9.795181,0.393831
2226047.775811,4.935878,-3.6791608,-3.6793299,-4.7340555,4.77522,-0.1845662
2226047.873404,2.6030471,-3.1177416,-3.7378843,-5.432054,-1.203198,0.8316705
2226047.972734,1.649734,-2.2226377,-3.8040962,-4.7397437,-5.740862,2.0414548
2226048.0786969997,1.3684014,-3.4159923,-1.759302,-2.787204,-7.139703,3.1494508
2226048.1762699997,1.6799465,-5.208429,1.7988955,-0.81535447,-8.3902025,5.4428315
2226048.280685,1.2429231,-5.9677286,12.500392,13.316608,-35.17236,12.657529
2226048.375004,-11.374558,-7.194121,19.41929,114.57609,-121.03995,56.464233
2226048.572017,9.112022,2.1460698,-9.504818,103.48535,-32.165413,-37.300632
2226048.673622,5.061423,-1.7419095,-6.077733,59.50007,-27.059978,0.15896942
2226048.77541,-2.280993,-4.086956,-1.4627333,16.764389,-3.913462,-15.087874
2226048.876785,-1.6758742,0.9097622,0.08168607,-1.3229489,-1.3129197,11.865226
2226048.9730209997,-1.133003,-0.9403166,1.5133165,1.6964222,9.55972,-8.09816
2226049.074331,0.21504599,-0.59270644,0.69406986,2.530338,8.765472,-0.14280304
2226049.173273,0.26774544,-0.55969924,0.39743632,5.4860916,6.9534903,0.7370673
2226049.2736589997,-1.0601472,-0.57171065,0.05285363,4.3060956,6.7431774,-1.1371852
2226049.372839,0.2984442,-0.62215066,0.56691134,4.5565248,7.542665,0.4869374
2226049.473897,0.018381404,-0.9352516,0.19238862,7.6266403,8.797356,-1.2596306
2226049.5750579997,-0.019631226,-0.16712748,0.03364824,5.718109,7.294032,-0.84199905
2226049.674203,0.02112739,0.047681767,0.032783512,6.292914,7.5101824,-1.5880476
2226049.768727,0.03328445,0.029859895,-0.01185879,5.999524,7.414681,-1.5578105
2226049.871741,-0.04592861,-0.013958426,0.009894443,6.3230014,7.448361,-1.7809964
2226049.9743749998,0.10699702,0.23178849,0.07073888,5.8486376,7.4052505,-1.4081218
2226050.0743219997,-0.12005823,-0.15129738,-0.05545793,6.4921494,7.711065,-1.5603552
2226050.278255,-0.059403937,-0.09773215,0.024632642,6.1444225,7.3176827,-1.5024257
2226050.381263,-0.035235487,-0.07697628,0.01525512,6.0719733,7.5106316,-1.7881814
2226050.473224,0.0071777515,-0.04804449,0.18287873,6.444848,7.4125853,-1.9227517
2226050.573181,-0.010163954,-0.15878512,-0.03135819,6.4226937,7.632029,-1.9805315
2226050.671484,-0.05327068,-0.14622273,-0.11538784,5.465135,7.417076,-1.932631
2226050.773385,-0.025651034,-0.18309872,-0.06360241,6.1930714,7.6582246,-2.1615052
2226050.874983,0.02273008,-0.0045726476,-0.06612123,5.7947497,7.54027,-1.8959574
2226050.9747699997,0.34800512,0.20393129,0.06995032,5.271438,6.625522,-1.0783576
2226051.0794349997,0.010390589,0.07631448,0.00067164924,6.134244,7.1772747,-1.7251625
2226051.174026,-0.15680319,-0.3329215,0.06491295,6.407725,8.40113,-2.2550607
2226051.2717899997,-0.07253465,-0.37118873,0.102100804,6.008056,7.847581,-2.0478914
2226051.377018,-0.06888746,-0.13903911,0.20223619,6.1980114,6.8789454,-2.2715263
