Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z
2228781.3894829997,0.1363613,0.070463516,0.12154587,8.941656,3.2891102,0.38275406
2228781.4748239997,0.23034452,-0.19808166,-0.021789718,9.661658,3.7094362,-0.7101233
2228781.572549,0.037099164,0.030439666,0.063192286,9.1941805,3.5477724,0.065264285
2228781.674402,0.41663185,-0.11464136,0.000695884,9.2813,3.5934274,-0.889151
2228781.7756519997,-0.059315786,0.21249601,-0.026494991,9.308543,3.4145494,-0.8656499
2228781.873167,-0.032892704,0.08895837,0.020070648,9.4297905,3.449427,-0.658331
2228781.994168,-0.38208878,0.045065746,-0.17944193,9.384285,4.0698867,-0.6912625
2228782.081832,-0.1254237,0.053644318,-0.771456,9.9644785,4.028273,0.5376819
2228782.1730009997,1.1125691,0.7245364,-0.25370738,2.513124,4.5108695,-0.4351451
2228782.273651,-0.15187608,-0.1648177,0.13836667,6.2465105,-0.30671218,2.5247996
2228782.372821,2.121366,-3.531436,0.37699282,17.07604,1.7001644,6.5942373
2228782.47664,0.8268734,-3.779502,-3.7714133,13.5201845,5.8673487,-14.823375
2228782.574279,-3.0951843,-2.4912827,-5.3676353,7.1456904,15.466288,-20.657192
2228782.676273,-2.4681623,-5.8458533,-6.2549143,5.51094,9.868678,-6.33303
2228782.873732,2.8811758,-3.57518,-4.149434,-21.433329,-7.5417666,15.312557
2228782.97418,1.5095521,4.6333423,7.1680098,-8.3411045,-24.81809,27.547964
2228783.074176,12.707746,1.8846917,6.8823686,38.316273,-12.954361,-5.351671
2228783.175703,-8.7029085,1.645065,-2.807317,3.5131943,5.4645367,-7.6231976
2228783.276862,4.866127,0.37638748,3.8029974,4.7677355,8.666677,-4.8999104
2228783.374152,-1.9306016,1.0078193,0.34642667,-1.1680211,4.78944,-18.082098
2228783.474056,-1.0250142,1.613967,-0.01938222,-0.6647676,5.87633,-4.1353006
2228783.573206,0.2903871,-0.0036152413,-0.4932278,1.1823912,7.080426,-8.416398
2228783.674005,1.1796192,0.052709017,-0.58456707,0.05508545,6.951095,-5.2111135
2228783.773282,-0.07879015,0.0009278453,-0.067208864,-2.685266,5.6562877,-6.0161395
2228783.87489,0.8532808,-0.5250659,0.34859768,0.031883698,6.6201334,-10.278675
2228783.973739,-0.47413453,0.21263397,0.028741367,-0.2802173,5.8680973,-8.373287
2228784.069696,0.2900265,-0.14639263,0.1418008,-0.46628037,5.8857603,-8.031399
2228784.174454,-0.29480526,0.08194813,0.04453178,-0.36479142,5.496869,-8.606353
2228784.2759559997,0.15492514,0.08190791,0.33016032,-0.1790277,5.5371356,-7.22772
2228784.375195,0.0089383675,0.5005281,0.030989874,1.9848725,6.5384035,-8.521779
2228784.471671,-0.41893256,0.44747284,0.07485906,0.183219,5.0374746,-7.011869
2228784.572295,-0.065006696,0.5956149,0.11622647,1.6566051,6.1773543,-7.588769
2228784.7728379997,-0.26054025,0.19239634,-0.07372855,2.7629545,5.994135,-6.3604236
2228784.872772,-1.7426383,1.2271143,-0.53787225,1.6093035,3.1980996,-0.6427634
2228784.9733599997,-1.1424881,3.0171723,-0.3736034,1.7377363,-1.5536193,1.8375788
2228785.07404,-2.5986574,9.016658,-1.5427684,10.347981,-8.428373,-0.09175918
