Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z
2228685.969139,-0.19468799,0.18521033,-0.051300738,0.33784744,2.2258713,10.135872
2228686.156577,-0.08737458,0.013052685,0.15892014,-0.14819184,1.8860779,9.680669
2228686.171819,-0.061772555,-0.06172515,0.15167262,0.022453308,2.0540285,9.637858
2228686.274522,-0.054728758,-0.057561297,0.02431466,0.16106506,2.0938458,9.605974
2228686.473769,-0.29332137,0.30266505,0.11244851,-0.7887099,2.03412,8.769065
2228686.573001,-0.16484834,0.03466477,0.361857,-0.76670563,2.0272343,9.635014
2228686.6739459997,0.41308984,-0.5280606,1.1535487,-3.6250117,1.8970052,11.023526
2228686.775998,2.8647468,-2.2782142,3.0293763,-2.5999434,0.21929398,12.41608
2228686.875123,1.0996552,0.6160086,4.873111,-2.4686663,-0.65773225,8.54977
2228686.972975,3.007267,-2.1348333,5.667936,3.153193,-4.356241,9.068293
2228687.072189,5.252594,-3.8395984,4.638943,8.01613,-4.5897555,7.241042
2228687.177817,4.002954,-2.2173953,0.7335371,14.515016,-3.2874637,3.0892758
2228687.2751949998,1.2602214,0.4923828,-2.117162,10.560539,-9.088949,-0.41299117
2228687.37383,-3.2855856,1.3121096,0.6624826,7.7695932,-14.739998,-7.4274044
2228687.472452,-15.351675,8.494084,-7.5500655,34.477055,-49.831974,16.691938
2228687.569879,-8.19576,-1.1720129,-11.009574,32.568974,-43.327103,40.63884
2228687.669055,-6.491858,-4.926832,-12.323808,30.118418,-50.494198,30.61284
2228687.770254,-2.6948683,-4.0856376,-6.261562,-10.74286,-37.483253,24.249424
2228687.874868,2.2871203,-0.34475046,0.29083744,-9.210796,-4.7211823,7.5077877
2228687.9715879997,0.39834845,-1.3298719,0.20128118,-5.232968,2.9853919,11.961476
2228688.169287,0.8202043,0.51917875,0.27027518,2.5701554,8.213869,7.933652
2228688.282428,0.6316102,0.66192096,-0.027450267,1.6634908,8.484507,4.7848
2228688.3726629997,0.3963905,0.6023397,0.1630744,2.465972,8.0243635,6.8822384
2228688.473624,-0.2707247,1.0350347,-0.15087473,0.8430469,8.419691,4.1878414
2228688.573037,-0.10117269,0.11623207,0.19479638,1.6622932,8.127648,5.807024
2228688.672612,0.030176545,0.7270435,0.08287491,2.3382876,7.85282,6.1321483
2228688.7696829997,-0.5117187,0.43226993,0.34339944,1.588347,7.6452017,3.1745985
2228688.881461,0.3400356,0.21008372,0.15772945,4.0143523,7.942184,6.0918818
2228688.973055,0.4068743,-0.48264548,0.2832935,2.6141639,8.28093,5.244943
2228689.0708359997,0.43932384,-0.6486355,0.38921487,3.8181102,8.861872,4.755162
2228689.175431,-0.04048564,0.368198,-0.14021437,3.119513,8.400681,3.5889368
2228689.2746659997,0.06487833,0.2034221,0.23400211,1.8359321,7.4932675,4.922214
2228689.376318,0.12070165,-0.3842454,-0.34578937,3.0433214,8.750054,4.1734715
2228689.469581,-0.06770315,0.2470681,0.20126201,2.537074,8.292755,5.074298
