Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z
2228754.478826,0.3921169,0.049317483,0.3062718,8.946296,2.360741,0.02814148
2228754.5577209997,0.32998297,-0.12997238,0.50215954,8.790919,3.0186226,-0.66342044
2228754.646927,-0.023424366,0.08794504,0.04345107,10.530302,3.2476466,-0.39907014
2228754.770869,-0.2269695,0.08369756,-0.037495974,9.703871,2.7123597,0.4567003
2228754.847102,0.17440589,-0.11607281,-0.0911102,9.238039,2.366878,0.517923
2228754.9681639997,0.13009915,0.059954412,-0.021445638,9.554931,2.6734405,0.24399261
2228755.155283,0.14395425,0.002207228,-0.11369434,9.510773,2.2968237,-0.026345216
2228755.251838,-0.15696405,-0.013440175,0.1616403,8.594228,2.0004401,-0.44352767
2228755.351643,-0.32958457,0.15290007,0.13364542,9.457483,2.4257057,0.7256909
2228755.443149,0.11531913,0.07767562,0.06797266,9.6951885,2.6463468,0.3929329
2228755.5460449997,-0.047733434,-0.31710657,-0.13074124,9.856403,2.6656568,-0.70248914
2228755.6620259997,-0.20727941,-0.63493544,0.16233139,10.267299,2.098636,-0.82179105
2228755.74546,-0.65509474,-0.1450749,-0.51137966,12.138258,2.8834538,-1.4507831
2228755.8658249998,-1.0843474,-0.079057,-0.5855005,8.668474,3.265609,-0.72524184
2228755.945763,-0.40921068,0.771113,-0.64791036,6.0233245,3.9109173,1.044977
2228756.048652,0.01104839,1.7256831,1.352273,3.7297938,0.86759585,1.3641133
2228756.144909,-1.1775856,-1.1295267,1.5471133,11.75281,-1.5259268,3.2715967
2228756.245981,0.5985058,-2.2907248,-1.3852224,22.124441,1.1079959,5.7270904
2228756.349116,0.04647163,-1.7305639,-8.418615,15.473323,-1.4139596,-9.041798
2228756.446034,1.3793167,-6.4905868,-8.411313,7.727231,11.812237,-10.753488
2228756.5871329997,-0.957008,-5.5680766,-7.246045,0.24983047,-3.923491,5.9713826
2228756.747173,3.890205,10.02706,13.190473,24.498804,-34.524654,-3.788472
2228756.846013,5.843869,-6.079936,-0.12218024,36.338135,12.280911,-10.880723
2228756.9542549998,-4.2543364,5.137125,-0.35871527,-18.103952,1.7205222,-4.5912523
2228757.056877,0.3884311,0.46609765,0.58450204,8.314759,13.3689995,-13.343701
2228757.151646,-0.6580194,0.01905545,0.048713475,-3.4003289,6.8475103,0.56911653
2228757.2458949997,0.85741746,-0.5123019,0.102483496,-0.0809816,9.756112,-6.605015
2228757.348055,-0.3882114,-0.15609187,-0.26942936,1.1048524,8.496482,-3.7773948
2228757.442839,0.9024984,0.38459456,0.0727051,-1.1629317,7.477251,-3.3437467
2228757.580245,-0.1853696,0.18312268,-0.0024101608,-0.26914033,8.034842,-5.3289185
2228757.645251,-0.06514545,0.38711256,0.05526299,-0.15283218,8.253836,-5.589227
2228757.746458,0.07685377,0.012027634,0.05129195,0.9012758,8.761281,-5.6342835
2228757.847855,0.020669593,0.014574681,0.10020037,0.65174466,8.129146,-5.296885
2228757.947049,0.12801309,0.054745805,0.07119828,0.6566844,8.319849,-5.73682
2228758.0463779997,0.06535371,0.09692335,0.12145479,0.8659493,7.8914394,-5.0600777
2228758.23352,-0.13169758,-0.23214802,-0.18072318,1.183439,8.269853,-7.1691914
2228758.246777,0.05810405,0.22478996,0.051764395,0.6008505,7.972421,-4.610712
2228758.346089,0.11079602,0.44478944,0.103938915,1.857188,8.316556,-6.0550585
2228758.544805,0.26356614,-0.12261753,0.08271432,1.1247611,7.8245287,-4.9937654
2228758.6458759997,-1.0973691,2.0174193,-0.34009552,1.9950513,7.7812686,-5.5295014
2228758.746125,-1.0618218,2.1927092,-0.49960583,2.6708958,6.6725245,-3.5254688
2228758.844851,-1.168696,2.6316998,-0.12653556,-0.98001206,3.8444555,-3.1371763
