Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z
2228502.251447,-0.45489267,-0.47508475,-0.116799586,8.546627,3.0549972,0.14415024
2228502.354963,-0.25929976,-0.5859511,-0.080421075,8.486752,4.0480323,-0.54875886
2228502.45515,-0.39749864,0.5893826,0.5225724,7.419621,3.8434076,-0.78062665
2228502.5542969997,-0.023893349,0.08672611,0.22112866,9.920021,3.9118154,-1.771117
2228502.65706,0.1884261,-0.12300395,0.082077295,9.094189,4.096082,-1.4684464
2228502.761192,-0.108732074,-0.49334872,-0.19812827,8.3917,4.535119,-0.8140073
2228502.858703,-0.10525531,0.049768623,-0.4584312,8.930429,4.8581476,-0.32018417
2228502.954359,-0.76180255,0.8525375,-0.0369985,7.8823085,3.1906152,-1.1799961
2228503.053913,0.008641425,0.36718386,0.26100177,8.986413,3.1739995,-0.017812958
2228503.156132,0.23283698,0.37497336,-0.07847723,11.328293,3.1466067,2.6455984
2228503.2574219997,0.06660806,-0.0882521,-0.4961959,9.654623,3.028652,0.16226257
2228503.356377,-0.49060008,1.0173086,-0.3047655,10.064919,3.8969963,2.6716442
2228503.45639,-0.81582075,1.1434082,-0.6291191,14.688206,5.852829,2.791545
2228503.5533789997,0.36157578,-0.3497716,-1.5619895,10.559491,8.311766,8.255932
2228503.661614,-0.2122273,-0.48915663,-3.628013,8.928932,7.8808117,6.4297295
2228503.755709,-0.8336549,0.45543277,-1.803277,3.3663497,3.229085,4.7099557
2228503.86284,-3.810967,-0.26495495,-0.87280893,4.0656953,2.8747718,-0.63497955
2228504.057598,6.678604,-6.5851684,-6.2314644,24.430098,27.739117,7.824828
2228504.150996,9.240788,-3.6111522,-6.271285,2.0537293,6.3637166,0.31898665
2228504.254939,5.7550707,-6.270844,-3.2619777,-2.53902,1.9291883,0.0717009
2228504.355936,1.1749296,-9.766742,-0.37003878,2.1513262,-2.8705807,-3.9689965
2228504.455609,-3.1305816,-10.737792,0.8950075,8.895701,-10.597662,7.638466
2228504.556491,-5.3269634,-9.842168,6.060334,10.088271,-51.562225,23.58256
2228504.656377,-5.4176292,-2.2447069,18.508114,68.67149,-41.443867,22.44747
2228504.7527139997,16.158606,-1.5092821,0.95192426,71.0523,1.2235556,-26.277407
2228504.8668339998,5.0697927,6.191424,6.363452,42.191563,6.0829005,8.141719
2228504.962055,-0.32230347,1.9488227,2.8884032,26.022038,5.9483304,-11.102412
2228505.0597469998,-1.4156618,0.37952203,1.9945977,15.870896,2.6915529,-5.974376
2228505.1704329997,-0.9047155,-2.437222,0.34285536,11.79607,3.577261,-4.734355
2228505.2564189998,-3.5079,-0.6821165,-1.0327574,12.109518,3.4989738,0.069305874
2228505.36063,-4.3322606,-0.21152903,-0.76276183,5.4943247,1.1524534,0.48094985
2228505.4511869997,-3.4544458,-0.1831946,0.47211748,7.2925353,2.364483,3.14975
2228505.5554859997,-3.330547,-0.5624229,-0.32242998,10.605745,3.1680121,2.5842261
2228505.656191,-1.6826901,1.1464562,-1.1268293,10.311158,3.4507742,2.057172
2228505.771967,-0.74306405,0.58555484,0.35265553,6.192622,2.1806653,1.4040802
2228505.952321,-0.6504161,0.021269603,-0.4454672,8.385113,6.1795993,3.9049296
2228506.056236,-0.15279008,-0.2663369,0.09701736,8.619975,6.096073,7.5300913
2228506.158103,0.95557415,-0.62881494,-0.11459449,6.457721,4.670887,2.092349
2228506.2555259997,0.44666004,-0.57931745,-0.20340478,6.281837,4.0689883,0.28171417
2228506.358606,0.04758536,-0.6836316,0.34228384,8.927435,5.040019,1.4314733
2228506.458423,0.1336502,0.21890998,0.24166882,8.474627,4.9424224,-0.17573456
2228506.554705,0.5405234,0.017494306,0.14883795,9.549841,3.8372703,-0.5773494
2228506.659255,0.2758686,0.03757161,-0.24190877,8.173154,4.3695636,0.66566575
2228506.75997,0.1484747,0.02780287,0.1213219,9.405392,4.3432183,0.6066884
2228506.858718,0.104928814,0.18945035,-0.02517992,8.809181,3.8452039,-0.1776805
2228506.958209,0.05321981,0.15565963,-0.027376497,8.893307,4.754563,0.6129753
2228507.054856,-0.04332537,0.10780955,-0.12016502,8.839868,4.4105783,0.23665787
2228507.152272,0.08068366,0.22864835,-0.09030966,8.6788025,4.344715,0.41164398
2228507.252671,0.11725126,0.5622375,-0.09953485,7.855963,4.450246,1.196911
