Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z
2226063.1066719997,0.09035812,-0.10838772,-0.5414907,0.9571097,3.6031573,9.287137
2226063.2065479998,-0.4026452,1.9230037,-0.68738747,-1.1265574,3.65944,8.61728
2226063.326409,1.5405675,-1.2147093,0.18718241,-0.9250763,1.9074833,10.138118
2226063.413694,0.45462236,-2.4423943,0.8082846,0.47211823,6.109096,7.259903
2226063.510314,-1.2154012,1.3426598,0.374225,3.772006,7.228169,8.082442
2226063.607584,-0.85660577,0.9119896,-0.4208793,2.1993763,4.6277766,9.832752
2226063.713505,-0.18181561,-0.35038385,-0.1517099,2.5721014,3.077151,9.594448
2226063.807737,-0.08058592,0.16896984,-0.14993304,2.9527597,3.3063245,8.657098
2226063.9127289997,0.025003886,-0.34356508,-0.29199085,2.6253905,3.344046,8.650211
2226064.007288,-0.1874354,-0.12197171,0.0066139605,2.0868104,3.2692018,9.507329
2226064.114036,0.45966,0.11199871,0.1852785,2.3492148,3.548371,8.833431
2226064.207056,0.2953041,0.035999812,0.050625894,1.8705102,3.6524048,8.471633
2226064.3092509997,0.0650818,0.036740705,0.053822752,1.2689112,3.8606217,9.534123
2226064.408343,0.41177744,-0.4817946,-0.29820454,2.5686584,4.821773,8.387359
2226064.513518,0.48510945,0.16296361,-0.73988473,4.612658,5.8818684,8.700357
2226064.610676,0.8970083,-0.4885891,-2.0219054,5.562433,7.208859,7.3456745
2226064.714389,1.2987374,-1.645869,-2.0838118,3.97199,6.768774,8.637938
2226064.915813,2.2197092,-1.6437422,-2.4874659,-0.30042526,9.316028,9.452244
2226065.0169699998,4.092286,-1.6378018,-2.1985714,-0.99992067,9.538165,8.024962
2226065.107775,4.7600436,-2.3407998,-2.9822116,-2.8207343,8.326735,4.4478507
2226065.229177,7.096305,-3.81586,-4.0027514,-7.1172495,12.090657,9.192085
2226065.3145729997,5.1849756,-2.1099434,-5.9603705,-5.981561,-3.4883459,3.5509157
2226065.4131489997,2.4549658,-1.0100116,-4.2001514,-1.9266435,-8.957972,6.7970653
2226065.508335,1.6368762,-1.85291,-1.9201871,-3.010839,-8.922945,5.0822315
2226065.625096,-1.3851357,-4.0349393,2.5026867,-1.7185762,-9.2449255,7.3302565
2226065.713769,-4.742807,-9.886577,4.317954,13.872252,-14.459481,-1.3584251
2226065.815206,-3.8188252,-14.291675,7.722143,49.219746,-57.543488,16.943565
2226065.913254,1.7905548,-1.6650491,33.4205,171.09286,-159.88461,42.066124
2226066.011657,8.4758005,8.489422,-5.7763195,83.598305,-39.106476,-40.14936
2226066.108211,-3.4028056,3.3414376,-5.888354,38.729263,-32.390545,-5.322781
2226066.208369,13.375641,-0.54643327,-1.0658722,32.033985,-25.021667,-10.614727
2226066.3104709997,-5.8286753,-2.6292777,-2.2668998,15.592924,-3.5278637,10.28601
2226066.513417,-0.0013907027,-1.854436,0.71573865,10.6503525,7.936047,-4.7211823
2226066.608712,-1.0247828,-1.1296303,0.28906003,2.9746141,5.173392,-6.8220634
2226066.7102159997,-0.24934858,-0.45218477,-0.024002006,7.1926928,4.7755194,-0.662672
2226066.8152469997,-0.03668158,-0.049696982,0.12409771,7.601343,5.2265315,-1.3986914
2226066.9114469998,-0.10328005,0.04034609,0.22394176,8.065827,5.3428397,-1.7203724
2226067.014592,-0.31398642,-0.109781094,-0.07943597,8.15115,5.128635,-1.8649718
2226067.115928,-0.32706067,0.06963394,-0.06823471,7.9266167,5.3458333,-2.1243823
2226067.215188,-0.20046012,-0.010057961,-0.12993376,8.468639,5.6297927,-2.191443
2226067.314037,-0.023529561,0.1616901,0.018590728,7.645651,5.516179,-1.6205301
2226067.409628,-0.13812564,0.059910737,0.007291735,8.592432,5.428312,-1.4572197
2226067.50817,-0.122261465,-0.068118066,0.01544953,8.107739,5.22249,-0.9008267
2226067.607973,-0.117520235,-0.03705176,0.052954562,8.426277,5.427563,-1.2838801
2226067.7141199997,0.0011379687,-0.21670967,0.05119847,8.183033,5.861361,-0.9090596
2226067.808582,0.07404227,0.18046671,0.00757403,8.295,5.331014,-1.249302
2226067.913334,0.08783771,0.2446883,-0.0044781053,7.9152403,5.3304152,-1.5278728
2226068.011302,0.1448765,0.42552388,0.10766734,7.9285626,5.296286,-1.6414865
2226068.114356,-0.15705034,-0.023524234,-0.14624749,8.67506,5.0518446,-1.0078541
2226068.314237,-0.01177996,0.13844442,0.00880228,7.995024,4.844975,-0.88540876
2226068.423139,-0.40030134,-0.25562137,0.34262472,7.8073144,5.2917957,-0.18561402
2226068.509213,-0.2288654,-0.0661681,-0.051661596,8.755892,6.717431,0.32048357
2226068.612378,0.03890958,0.26007712,-0.40581807,7.596553,5.556595,-0.20148101
2226068.712824,-0.13512853,0.08150871,-0.04234506,7.9216766,5.4441786,0.33979338
