Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z
2228940.030504,0.33266103,0.013764548,-0.24241078,5.7190075,7.3974667,3.8371208
2228940.319477,0.47003675,-0.55864596,-0.48752385,4.0785685,8.067024,1.4886544
2228940.328447,0.39938548,-0.47397768,-0.42979452,4.1498203,8.015981,1.6381934
2228940.530076,-0.8232164,0.5960301,0.18217833,4.5056305,8.234975,2.1823118
2228940.630417,0.013737916,0.17262185,-0.05837782,5.3533177,8.664433,4.3677673
2228940.732961,0.22488558,-0.23108461,-0.1686159,4.783602,8.221653,3.0563443
2228940.838021,0.47361043,-0.43272266,0.046912648,4.710405,8.102501,2.8783643
2228940.9421989997,0.48773903,-0.25682887,-0.30437747,5.0466056,8.738079,1.2584331
2228941.03007,-2.0600026,1.658666,-0.6975711,5.4543576,8.927884,3.698509
2228941.125064,-0.011699,0.03858974,-0.73825914,0.5828879,5.631589,2.3158343
2228941.228215,-4.015264,3.8181558,-1.1471641,11.904594,10.846745,8.964558
2228941.328234,3.1212075,-0.70301354,0.30917302,0.986299,14.729969,12.432996
2228941.429522,8.760283,-3.7102544,-1.9095094,-12.687916,9.147328,9.830657
2228941.528483,-1.388858,0.9124272,-10.661301,-25.102499,-4.5807743,-1.5938855
2228941.624486,-4.1272407,5.3747134,7.4125957,-36.04265,-27.926527,1.5844551
2228941.726694,13.888029,1.0065463,1.0662704,69.95777,9.231004,36.420914
2228941.830971,-3.1382027,-0.012136025,-2.12417,22.537134,-11.98393,12.963193
2228941.936084,-6.3763,1.8722688,-0.9352859,15.945142,21.977747,-5.927973
2228942.1315429998,-5.3214927,-2.5263772,-1.9966019,0.54980665,22.789959,-2.7557693
2228942.135628,0.4099079,-5.6522536,-1.2303789,-7.5908647,1.2692107,12.31534
2228942.332967,-2.102734,3.0395103,-2.3974895,-18.732645,61.426113,21.153261
2228942.428277,21.784357,9.4777155,2.8853962,39.565125,-32.905922,131.1387
2228942.529154,8.372277,6.248725,-6.4594674,42.749004,-50.754505,21.290525
2228942.625688,-2.4762516,-0.2011696,-1.7222873,16.713793,-24.778273,-0.78751236
2228942.727133,-8.533844,-1.368216,2.9957755,6.127208,-2.079775,-10.600955
2228942.8278139997,-8.326726,-3.9387987,5.218186,-2.7337651,4.7110033,-1.3135185
2228942.928907,-5.6902432,-6.5877023,5.6214027,14.571448,6.8253565,-17.274378
2228943.030661,-1.7881653,-1.8903745,1.9770019,-0.42556503,12.0607195,-11.4255905
2228943.143777,-2.9164808,2.2642198,-1.7789357,10.244995,3.64028,-0.23860382
2228943.228098,-1.5804782,1.0419474,-0.80308473,5.015919,2.8674371,3.150349
2228943.3340499997,0.85759723,-1.1586494,0.70657176,8.251441,6.1294537,0.29788056
2228943.434378,-0.11743395,-0.7922715,-0.55132306,8.275841,7.698641,-3.2533348
2228943.52904,0.7013962,-0.91333187,-1.2326143,8.46804,4.7451324,0.104183346
2228943.625126,0.57472825,0.70550543,-0.5563535,3.9559736,6.5369062,-3.259921
2228943.7302099997,0.46560898,0.10545425,-0.4816713,6.928492,6.258036,-2.7502308
2228943.829407,-0.5340474,0.116072014,-0.7074847,5.3495755,6.3179116,-1.9787352
2228944.0292289997,-1.6443222,0.5226797,-0.4967826,4.985682,3.1732512,-3.8450541
2228944.129418,-2.3251817,0.1963072,1.1754682,8.611592,7.484885,5.3865485
2228944.235008,-3.2715385,2.2651386,-0.9042534,7.7682457,7.3410344,7.2220316
