Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z
2228471.42846,1.6154994,-1.4228146,4.3060293,10.811567,5.3102074,-2.2121
2228471.504477,-0.5419386,-3.2697215,1.3783473,14.975758,7.06905,1.7471668
2228471.605887,-1.0944276,-1.0177648,-1.5385718,12.97936,3.2624657,-0.47062135
2228471.704523,-1.9572836,-1.8380299,-1.5717242,7.2498736,2.5081842,-1.0350975
2228471.806157,0.8365463,0.28635958,-0.54032606,8.712482,3.080444,-3.770659
2228471.903756,0.6548958,-0.42974898,0.19976825,9.083411,6.7211733,-2.4489074
2228472.006682,-0.22265226,-0.21488301,-0.37742132,7.6972933,5.1883607,-2.2415886
2228472.108767,0.031691883,-0.4113665,-0.20866986,6.316864,3.7077897,-3.4428406
2228472.199764,-0.32512456,0.7511957,-0.10073034,7.2489758,4.5445495,-2.6101222
2228472.301194,0.04572062,0.29286063,-0.04724874,7.7721376,5.896089,-3.8721478
2228472.402772,-0.25393134,0.30716234,-0.116060294,7.2132,5.83801,-1.7151333
2228472.5017729998,-0.16459933,0.121397264,0.15777658,7.65074,6.041287,-1.5173945
2228472.620874,-0.33947155,-0.19430743,-0.6072684,8.03574,4.6590614,-0.8985814
2228472.708222,-0.7568805,0.25603232,-0.26281193,10.401719,4.6306205,-1.7687219
2228472.80443,0.69389915,0.3186227,-0.8044736,7.0024385,3.35647,-2.6984386
2228473.005486,1.211174,-1.9825492,-2.4257069,2.032174,6.47748,-4.915478
2228473.1119919997,0.82178277,-1.7022973,0.17590445,-1.3546829,2.3589447,-0.79035646
2228473.2076069997,0.18762156,-1.4871134,-3.2130432,7.8873982,3.6718643,4.121679
2228473.309771,-2.966554,-0.71989346,1.6805143,-4.8568,3.3624578,-5.227729
2228473.400634,-4.060962,4.035044,3.6472871,-2.6435027,3.676355,2.337539
2228473.5039669997,-3.305146,0.77688855,0.35179052,19.174526,26.339077,4.158652
2228473.6061569997,8.71921,-10.076626,-3.6072156,3.2889605,18.46111,3.6799476
2228473.7090809997,8.380393,-6.9581017,-5.0361624,-1.5129039,4.6253815,2.849774
2228473.802992,1.2649746,-8.269772,-1.6224058,1.7473165,0.32198045,4.400549
2228473.9117739997,-7.291737,-12.437728,2.9347346,17.410295,-18.375189,11.272459
2228474.002979,-2.4013069,-8.741882,6.670763,6.0641894,-43.414967,32.092964
2228474.1036529997,-4.4174047,2.4245875,26.658,70.98494,-81.35567,23.043081
2228474.204008,30.095898,-4.0778236,14.688448,115.055244,-66.85951,20.739372
2228474.3019809998,5.180752,7.9896216,5.401043,29.85317,-14.86394,27.71352
2228474.403962,1.2381749,-0.7552717,2.7215607,33.55093,-3.5097513,-6.7127905
2228474.604863,-0.08724942,-0.95528466,-0.7108163,7.3756123,-0.40670425,3.9466927
2228474.704506,-2.000995,-1.9798023,-1.0737085,12.446917,1.9221529,1.8615289
2228474.82177,-4.6109347,-1.0959712,-2.2620313,8.212821,2.8864477,0.083376616
2228474.909744,-1.4199663,-0.7592225,-1.5946316,3.7808378,6.481222,1.8833835
2228475.0052589998,-0.32098547,-0.6897611,-0.6052739,5.8194485,3.7380266,-0.33874556
2228475.124721,-0.29788947,-0.5781715,-0.20202607,5.6901174,1.6235238,-7.3336997
2228475.202618,-0.34209982,-1.4038867,0.46388805,7.2808595,5.8140597,-2.0219953
2228475.3079089997,-1.3091264,0.2157717,-0.00017976337,8.350386,5.1236954,-0.00583786
2228475.4034599997,-0.7376863,0.6746165,0.26951084,8.988808,4.841831,-0.9662407
2228475.5073619997,0.4537992,-0.3455795,0.11420247,7.830067,4.5334725,-1.941313
2228475.607446,-0.0064126253,0.7900065,0.5353899,8.711884,4.472849,-0.3237767
2228475.720649,-0.18448275,0.22333722,-0.22289966,9.317524,3.0895753,-0.99108905
2228475.804839,-0.074059844,0.32965246,0.044206344,7.949818,4.969516,-0.5824388
2228475.908577,0.33900923,-0.37176982,0.09545302,9.086854,6.633755,-0.033230897
2228476.0098699997,0.33224878,-0.032069255,-0.043512855,7.1793704,4.1752677,-0.13457017
2228476.107278,-0.18423456,0.2975715,0.41261685,8.109536,5.3982244,-1.0262659
