Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z
2225867.9936679997,0.048216265,-0.14053528,-0.046203714,7.3371425,5.812563,4.3589354
2225868.051709,-0.16392848,0.16202326,-0.055772718,7.075187,5.6519465,4.583768
2225868.156827,0.12415231,-0.02622894,0.1059733,6.4758334,5.2067723,4.182153
2225868.246196,0.016873522,0.025512284,0.10906683,7.065158,5.5004616,4.365971
2225868.357339,0.23844214,-0.024690965,0.12010404,6.9519935,5.5100417,4.1936793
2225868.458661,0.17678888,-0.052180115,0.08178541,7.069948,5.494175,4.1902366
2225868.5504199998,0.0076315543,0.023847543,0.043920055,7.1055737,5.439838,4.089795
2225868.651846,-0.14058241,0.19410689,0.041775145,7.021898,5.158423,3.5220258
2225868.8501339997,0.05825878,-0.066700734,0.097316965,7.1350627,5.216053,4.2739124
2225868.952236,0.061157364,-0.29801226,0.15729082,7.490274,5.0630713,3.9568717
2225869.052685,0.45556647,-0.45187134,-0.14202638,7.8266244,4.9109874,3.3997302
2225869.1510179997,1.58389,-0.053710368,-0.57180333,8.578062,6.0632915,3.1265483
2225869.250534,2.0448163,-1.5050104,-1.2679446,10.864707,6.8994527,-3.2361205
2225869.350118,0.8882241,-1.0339414,-1.714359,6.9163675,6.5315175,1.8763481
2225869.4495739997,0.98429716,-1.4738657,-1.3059018,6.028713,6.649622,-4.064049
2225869.5519399997,0.7092041,-1.139814,-1.1461835,4.0996747,8.634195,-2.3233187
2225869.650134,0.5373942,-1.4946848,-0.69962573,2.113904,12.330459,-2.648742
2225869.750003,2.1904423,-1.3528773,-1.8629624,1.497935,9.784553,-1.0870395
2225869.854307,1.1744652,-0.45889807,-0.62486094,-2.939138,5.9094114,-5.3847523
2225869.9547329997,-0.40599918,-0.98967355,0.6300874,-1.4877563,3.9059775,-4.503984
2225870.051974,-0.6372606,-0.7438033,2.2309744,2.3845413,5.0268464,-0.6164181
2225870.1524469997,1.7823815,-2.6569943,0.074624434,6.639144,22.57276,-13.900394
2225870.24889,7.8916836,-3.68983,-1.8643409,-1.5738273,13.044773,-0.6493497
2225870.352163,6.207212,-2.5396893,-2.2716897,-6.09757,0.5255571,-0.5923183
2225870.453882,4.380241,-1.7018707,-1.5794317,-6.050119,-2.8512707,0.07110214
2225870.557013,1.6924245,-3.3648393,-0.44597057,-5.0066385,-5.55435,2.246678
2225870.7541,-4.566552,-14.609441,11.8914585,44.138714,-30.517937,-12.762161
2225870.8559769997,-5.4722166,-7.6010976,27.002203,115.90637,-161.95078,58.49416
2225870.95118,37.34649,6.945617,20.359484,284.78668,-200.11092,82.3276
2225871.050865,-3.5022151,2.172736,-9.838088,47.912365,-45.089535,-6.736891
2225871.15146,4.269623,1.4250138,-5.2274313,29.224627,-13.401032,3.0023067
2225871.252422,-1.3374307,0.0952943,-0.386422,0.9701326,0.25012985,-13.542039
2225871.350814,-3.3302236,-1.322573,2.0284925,11.535611,9.266181,5.4634886
2225871.458458,-1.0416789,-2.0090046,2.8312047,10.024953,7.3908806,0.8288264
2225871.55154,-1.5275165,-2.222336,1.4438754,10.737771,7.2875953,-1.4691948
2225871.653874,-1.8557149,-0.6413893,0.92199594,8.823851,3.6881804,2.3559508
2225871.749272,-2.6207278,1.3558582,-0.47787043,8.43466,4.465813,-2.9764106
2225871.853586,-1.2200631,-0.009067797,-0.33685154,10.785821,4.202361,-0.11316467
2225871.948509,-0.66070896,-0.8219804,0.078349136,7.9794564,3.2457006,0.6084846
2225872.049481,-0.6492925,-0.43751875,0.002845055,8.646469,3.1635215,1.4130615
2225872.150294,-0.43077058,-0.42758408,0.06435289,9.488319,3.2142658,1.2859758
2225872.251631,-0.2964008,-0.052821934,-0.056474462,9.106912,3.037783,0.3161426
2225872.451397,-0.34212166,0.14858362,-0.16436204,9.401799,3.1061907,1.3519886
2225872.55253,-0.36507463,-0.09881073,-0.09703946,9.04554,3.181484,1.1765534
2225872.6550789997,-0.24775201,-0.06674361,0.03177151,9.565558,3.4846036,1.262774
2225872.761115,-0.15947115,-0.08503926,0.10544014,9.295819,3.8713994,1.0609937
2225872.8506199997,-0.1473378,-0.04424336,0.030971497,8.931027,3.479664,1.3415103
2225872.9498779997,0.027093936,0.10752353,0.12883654,9.604178,3.5000217,0.9270222
