Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z
2228584.168708,-0.47353667,0.06694095,-0.053599313,2.1863534,1.961521,8.943901
2228584.222354,-0.4970862,1.0831214,0.059811667,2.8624973,1.850901,10.438992
2228584.32284,0.030165626,-0.45183617,-0.028631112,2.5236022,1.7089962,9.25675
2228584.421756,-0.14458407,-0.097236805,-0.12806396,2.6214986,1.703757,9.587413
2228584.523637,-0.011071294,-0.66131294,-0.23041536,3.2253428,1.8890717,9.261241
2228584.622273,0.1704953,-0.56780565,-0.18517758,3.4188905,2.089505,9.461974
2228584.7235,0.01002547,-0.039645948,0.4365909,1.9895128,2.1613555,9.49715
2228584.828276,0.87331015,-0.26658162,1.1690103,1.9125727,2.4007077,10.051598
2228584.931467,1.1745869,0.64300984,1.707461,2.1546195,1.7712666,10.18482
2228585.023132,1.7340326,0.7005352,3.7096913,-1.1729608,-0.6755452,11.258089
2228585.223011,2.6072798,0.03301095,5.4154,2.0754342,-3.28432,11.899205
2228585.322289,3.3192577,-0.034867704,5.134342,4.1698785,-3.6516564,9.067993
2228585.4186609997,2.846875,-4.495727,5.885248,6.4017377,-10.437046,9.66076
2228585.5220029997,3.1101763,1.0800937,-0.39618996,2.7036777,-7.0989876,6.3048887
2228585.627678,0.22503924,0.1063299,0.5010101,8.840317,-2.893483,-2.975213
2228585.721302,-3.5240114,0.6481072,-0.97643256,12.833114,-9.179511,3.658093
2228585.816127,-7.5088696,1.9525474,-3.9735096,8.474926,-26.053022,4.730912
2228585.918842,-11.059069,-0.9468081,-7.024785,24.10258,-46.108166,9.693093
2228586.0232619997,-9.41698,6.075973,-18.580952,23.932981,-104.897514,29.593908
2228586.120605,-3.6576066,4.311174,-13.16632,-2.777624,-72.158646,9.278904
2228586.22284,5.2861958,-2.1584702,-0.023325296,-4.7601013,-15.181879,10.490485
2228586.326759,-1.2198505,0.25482163,-0.94654125,-12.50769,-3.9959404,5.8486376
2228586.424722,4.9203477,-0.7846578,1.3022373,-4.483177,-1.1774515,14.719192
2228586.5207289997,2.1828067,-1.2851105,1.806448,0.55399793,8.248447,1.823508
2228586.621912,-0.66275907,0.79996115,0.84692836,2.3029609,11.571836,4.402944
2228586.721932,-1.0898407,2.6407065,0.9085579,0.5731581,7.38145,8.161927
2228586.916991,-0.54806256,-0.47059387,0.019369703,1.9426602,8.470585,5.0726514
2228587.02113,-0.31585836,-1.1347215,0.27903455,2.9337492,8.715626,5.702242
2228587.1225739997,-0.3704377,0.27032122,0.03453081,3.069068,7.1891003,5.9559646
2228587.221488,-0.17486635,0.06445995,0.21926764,2.4432192,7.028035,6.155649
2228587.3217309997,0.18185103,-0.027240142,0.4689563,2.910847,7.59326,5.4099
2228587.4220869998,-0.37193227,-0.49527684,0.24763456,3.411855,7.026987,5.121899
2228587.521907,1.1652418,-0.038515702,0.46312398,3.3922458,6.926696,6.4117665
2228587.621698,-0.8296783,0.7725263,0.5621203,3.381019,7.5212593,4.098627
